cohort,arch,spec,cls,kind,group,n_seeds,n_pos_test,auprc,auprc_ceiling,auroc,gap,rel_gap,gap_ci_lo,gap_ci_hi,gap_seed_sd,q,blind,type,dx_group,low_ceiling,suff_abs0.02,suff_abs0.05,suff_abs0.1,suff_rel0.05,suff_rel0.1,sufficiency
georgia_broad,seresnet,aVF,ST,single,rhythm,1,189,0.9354,0.9429,0.9884,0.0075,0.0079,-0.0078,0.0231,,0.2951,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVF,STTC,single,morphology,1,605,0.5806,0.6594,0.7121,0.0788,0.1195,0.0414,0.1202,,0.0027,False,ok,repolarization,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
georgia_broad,seresnet,aVF,LVH,single,morphology,1,184,0.3184,0.6945,0.7586,0.3761,0.5415,0.2934,0.4491,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,aVF,RBBB,single,morphology,1,143,0.6104,0.8695,0.9031,0.2591,0.2980,0.1759,0.3386,,0.0027,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V1,AF,single,rhythm,1,85,0.6780,0.6087,0.9268,-0.0693,-0.1139,-0.1540,0.0303,,0.9990,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V1,AFL,single,rhythm,1,28,0.5839,0.4666,0.9251,-0.1173,-0.2514,-0.3046,0.0537,,0.9990,False,ok,rhythm,True,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V1,TWC,single,morphology,1,410,0.4290,0.6495,0.6867,0.2206,0.3396,0.1787,0.2580,,0.0027,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V1,LAD,single,morphology,1,141,0.2467,0.6990,0.7427,0.4524,0.6471,0.3748,0.5317,,0.0027,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V1,SB,single,rhythm,1,250,0.9390,0.9447,0.9921,0.0057,0.0060,-0.0248,0.0401,,0.6466,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V1,SVT,single,rhythm,1,11,0.1714,0.1794,0.9307,0.0080,0.0444,-0.1631,0.1276,,0.7993,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V1,SR,single,rhythm,1,260,0.5979,0.7475,0.8918,0.1496,0.2001,0.0859,0.2119,,0.0027,False,ok,rhythm,False,loss,loss,indeterminate,loss,loss,loss
georgia_broad,seresnet,V1,ST,single,rhythm,1,189,0.9436,0.9429,0.9912,-0.0007,-0.0008,-0.0169,0.0158,,0.7170,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V1,STTC,single,morphology,1,605,0.5775,0.6594,0.6924,0.0819,0.1243,0.0459,0.1186,,0.0027,False,ok,repolarization,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
georgia_broad,seresnet,V1,LVH,single,morphology,1,184,0.4266,0.6945,0.7940,0.2679,0.3857,0.1773,0.3535,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V1,RBBB,single,morphology,1,143,0.8338,0.8695,0.9718,0.0357,0.0411,-0.0131,0.0818,,0.1472,False,ok,conduction,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia_broad,seresnet,V2,AF,single,rhythm,1,85,0.6529,0.6087,0.8938,-0.0443,-0.0727,-0.1585,0.0790,,0.9207,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V2,AFL,single,rhythm,1,28,0.3053,0.4666,0.8450,0.1613,0.3457,-0.0552,0.3435,,0.1472,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V2,TWC,single,morphology,1,410,0.4370,0.6495,0.6784,0.2125,0.3272,0.1598,0.2606,,0.0027,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V2,LAD,single,morphology,1,141,0.2490,0.6990,0.7235,0.4501,0.6439,0.3638,0.5311,,0.0027,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V2,SB,single,rhythm,1,250,0.9433,0.9447,0.9909,0.0014,0.0015,-0.0126,0.0168,,0.6286,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V2,SVT,single,rhythm,1,11,0.2900,0.1794,0.9266,-0.1106,-0.6166,-0.2471,-0.0012,,0.9990,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V2,SR,single,rhythm,1,260,0.5211,0.7475,0.8659,0.2264,0.3029,0.1582,0.2882,,0.0027,True,B_confusion,rhythm,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V2,ST,single,rhythm,1,189,0.9451,0.9429,0.9909,-0.0022,-0.0023,-0.0213,0.0147,,0.7898,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V2,STTC,single,morphology,1,605,0.5485,0.6594,0.6614,0.1109,0.1682,0.0731,0.1484,,0.0027,False,ok,repolarization,False,loss,loss,indeterminate,loss,loss,loss
georgia_broad,seresnet,V2,LVH,single,morphology,1,184,0.2586,0.6945,0.7093,0.4358,0.6276,0.3562,0.5145,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V2,RBBB,single,morphology,1,143,0.7220,0.8695,0.9637,0.1475,0.1697,0.0802,0.2140,,0.0052,False,ok,conduction,False,loss,loss,indeterminate,loss,indeterminate,loss
georgia_broad,seresnet,V3,AF,single,rhythm,1,85,0.7363,0.6087,0.9282,-0.1277,-0.2098,-0.2363,-0.0055,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V3,AFL,single,rhythm,1,28,0.4206,0.4666,0.8784,0.0460,0.0986,-0.1052,0.1978,,0.4274,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V3,TWC,single,morphology,1,410,0.5965,0.6495,0.7826,0.0531,0.0817,0.0087,0.0964,,0.0268,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V3,LAD,single,morphology,1,141,0.2284,0.6990,0.7465,0.4706,0.6732,0.3880,0.5484,,0.0027,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V3,SB,single,rhythm,1,250,0.9398,0.9447,0.9906,0.0048,0.0051,-0.0198,0.0304,,0.5500,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V3,SVT,single,rhythm,1,11,0.2762,0.1794,0.9190,-0.0968,-0.5393,-0.2892,0.0457,,0.9990,False,ok,rhythm,True,indeterminate,sufficient,sufficient,indeterminate,indeterminate,sufficient
georgia_broad,seresnet,V3,SR,single,rhythm,1,260,0.6565,0.7475,0.9111,0.0910,0.1217,0.0309,0.1510,,0.0076,False,ok,rhythm,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V3,ST,single,rhythm,1,189,0.9330,0.9429,0.9896,0.0099,0.0105,-0.0062,0.0247,,0.1940,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V3,STTC,single,morphology,1,605,0.6197,0.6594,0.7394,0.0397,0.0602,0.0035,0.0745,,0.0227,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V3,LVH,single,morphology,1,184,0.3004,0.6945,0.7367,0.3941,0.5674,0.3116,0.4671,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V3,RBBB,single,morphology,1,143,0.6870,0.8695,0.9157,0.1825,0.2099,0.1091,0.2547,,0.0027,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V4,AF,single,rhythm,1,85,0.7325,0.6087,0.9228,-0.1238,-0.2034,-0.2325,-0.0121,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V4,AFL,single,rhythm,1,28,0.3791,0.4666,0.8840,0.0875,0.1875,-0.1062,0.2832,,0.2951,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V4,TWC,single,morphology,1,410,0.6231,0.6495,0.8119,0.0264,0.0406,-0.0149,0.0689,,0.2070,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V4,LAD,single,morphology,1,141,0.3298,0.6990,0.8232,0.3692,0.5282,0.2703,0.4562,,0.0027,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V4,SB,single,rhythm,1,250,0.9657,0.9447,0.9939,-0.0211,-0.0223,-0.0395,-0.0050,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V4,SVT,single,rhythm,1,11,0.3126,0.1794,0.9262,-0.1332,-0.7426,-0.2730,0.0008,,0.9990,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V4,SR,single,rhythm,1,260,0.7135,0.7475,0.9338,0.0340,0.0455,-0.0223,0.0877,,0.2475,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V4,ST,single,rhythm,1,189,0.9388,0.9429,0.9906,0.0041,0.0043,-0.0118,0.0191,,0.4471,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V4,STTC,single,morphology,1,605,0.6514,0.6594,0.7690,0.0080,0.0121,-0.0207,0.0370,,0.4401,False,ok,repolarization,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
georgia_broad,seresnet,V4,LVH,single,morphology,1,184,0.3401,0.6945,0.7634,0.3544,0.5103,0.2750,0.4248,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V4,RBBB,single,morphology,1,143,0.6508,0.8695,0.9028,0.2188,0.2516,0.1551,0.2776,,0.0027,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V5,AF,single,rhythm,1,85,0.6878,0.6087,0.9204,-0.0791,-0.1300,-0.1839,0.0294,,0.9990,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V5,AFL,single,rhythm,1,28,0.2442,0.4666,0.8416,0.2224,0.4766,0.0272,0.3979,,0.0303,True,B_confusion,rhythm,True,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
georgia_broad,seresnet,V5,TWC,single,morphology,1,410,0.6285,0.6495,0.8169,0.0210,0.0324,-0.0152,0.0537,,0.2070,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia_broad,seresnet,V5,LAD,single,morphology,1,141,0.4076,0.6990,0.8475,0.2914,0.4169,0.2018,0.3800,,0.0027,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V5,SB,single,rhythm,1,250,0.9521,0.9447,0.9921,-0.0075,-0.0079,-0.0246,0.0084,,0.9419,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V5,SVT,single,rhythm,1,11,0.1916,0.1794,0.9575,-0.0122,-0.0679,-0.2297,0.1610,,0.8481,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V5,SR,single,rhythm,1,260,0.7213,0.7475,0.9321,0.0262,0.0351,-0.0250,0.0743,,0.2794,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia_broad,seresnet,V5,ST,single,rhythm,1,189,0.9406,0.9429,0.9904,0.0022,0.0024,-0.0120,0.0170,,0.5838,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V5,STTC,single,morphology,1,605,0.6673,0.6594,0.7865,-0.0079,-0.0120,-0.0344,0.0174,,0.8840,False,ok,repolarization,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V5,LVH,single,morphology,1,184,0.4321,0.6945,0.7904,0.2624,0.3778,0.1898,0.3356,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V5,RBBB,single,morphology,1,143,0.6507,0.8695,0.9098,0.2189,0.2517,0.1555,0.2885,,0.0027,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V6,AF,single,rhythm,1,85,0.6500,0.6087,0.9250,-0.0413,-0.0678,-0.1470,0.0762,,0.9061,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V6,AFL,single,rhythm,1,28,0.3141,0.4666,0.8655,0.1525,0.3268,-0.0238,0.3435,,0.0968,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V6,TWC,single,morphology,1,410,0.6301,0.6495,0.8096,0.0194,0.0299,-0.0157,0.0508,,0.2690,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia_broad,seresnet,V6,LAD,single,morphology,1,141,0.3984,0.6990,0.8415,0.3007,0.4301,0.2101,0.3875,,0.0027,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V6,SB,single,rhythm,1,250,0.9502,0.9447,0.9916,-0.0055,-0.0058,-0.0228,0.0096,,0.8840,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V6,SVT,single,rhythm,1,11,0.3628,0.1794,0.9319,-0.1834,-1.0223,-0.3730,-0.0115,,0.9990,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V6,SR,single,rhythm,1,260,0.6885,0.7475,0.9171,0.0590,0.0790,0.0049,0.1090,,0.0481,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,V6,ST,single,rhythm,1,189,0.9223,0.9429,0.9870,0.0206,0.0218,0.0026,0.0415,,0.0340,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V6,STTC,single,morphology,1,605,0.6651,0.6594,0.7814,-0.0057,-0.0086,-0.0328,0.0202,,0.8736,False,ok,repolarization,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,V6,LVH,single,morphology,1,184,0.4045,0.6945,0.7533,0.2900,0.4176,0.2128,0.3639,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,V6,RBBB,single,morphology,1,143,0.6937,0.8695,0.9281,0.1758,0.2022,0.1128,0.2356,,0.0027,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,ALL,AF,ceiling,rhythm,1,85,0.6087,0.6087,0.9302,0.0000,0.0000,,,,,False,ok,rhythm,False,na,na,na,na,na,na
georgia_broad,seresnet,ALL,AFL,ceiling,rhythm,1,28,0.4666,0.4666,0.9128,0.0000,0.0000,,,,,False,ok,rhythm,True,na,na,na,na,na,na
georgia_broad,seresnet,ALL,TWC,ceiling,morphology,1,410,0.6495,0.6495,0.8377,0.0000,0.0000,,,,,False,ok,repolarization,False,na,na,na,na,na,na
georgia_broad,seresnet,ALL,LAD,ceiling,morphology,1,141,0.6990,0.6990,0.9725,0.0000,0.0000,,,,,False,ok,axis,False,na,na,na,na,na,na
georgia_broad,seresnet,ALL,SB,ceiling,rhythm,1,250,0.9447,0.9447,0.9912,0.0000,0.0000,,,,,False,ok,rhythm,False,na,na,na,na,na,na
georgia_broad,seresnet,ALL,SVT,ceiling,rhythm,1,11,0.1794,0.1794,0.8924,0.0000,0.0000,,,,,False,ok,rhythm,True,na,na,na,na,na,na
georgia_broad,seresnet,ALL,SR,ceiling,rhythm,1,260,0.7475,0.7475,0.9332,0.0000,0.0000,,,,,False,ok,rhythm,False,na,na,na,na,na,na
georgia_broad,seresnet,ALL,ST,ceiling,rhythm,1,189,0.9429,0.9429,0.9902,0.0000,0.0000,,,,,False,ok,rhythm,False,na,na,na,na,na,na
georgia_broad,seresnet,ALL,STTC,ceiling,morphology,1,605,0.6594,0.6594,0.7807,0.0000,0.0000,,,,,False,ok,repolarization,False,na,na,na,na,na,na
georgia_broad,seresnet,ALL,LVH,ceiling,morphology,1,184,0.6945,0.6945,0.9469,0.0000,0.0000,,,,,False,ok,hypertrophy,False,na,na,na,na,na,na
georgia_broad,seresnet,ALL,RBBB,ceiling,morphology,1,143,0.8695,0.8695,0.9805,0.0000,0.0000,,,,,False,ok,conduction,False,na,na,na,na,na,na
georgia_broad,seresnet,I+II,AF,device,rhythm,1,85,0.6960,0.6087,0.9322,-0.0873,-0.1434,-0.1712,0.0143,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,I+II,AFL,device,rhythm,1,28,0.3341,0.4666,0.8684,0.1324,0.2839,-0.0521,0.2948,,0.3014,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,I+II,TWC,device,morphology,1,410,0.6168,0.6495,0.8214,0.0327,0.0504,-0.0009,0.0633,,0.1593,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia_broad,seresnet,I+II,LAD,device,morphology,1,141,0.6874,0.6990,0.9751,0.0116,0.0166,-0.0505,0.0654,,0.6577,False,ok,axis,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia_broad,seresnet,I+II,SB,device,rhythm,1,250,0.9512,0.9447,0.9923,-0.0065,-0.0069,-0.0211,0.0075,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,I+II,SVT,device,rhythm,1,11,0.3778,0.1794,0.9729,-0.1984,-1.1059,-0.3586,-0.0300,,0.9990,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,I+II,SR,device,rhythm,1,260,0.6942,0.7475,0.9302,0.0533,0.0714,0.0023,0.1060,,0.1319,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,I+II,ST,device,rhythm,1,189,0.9400,0.9429,0.9895,0.0028,0.0030,-0.0129,0.0200,,0.6453,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,I+II,STTC,device,morphology,1,605,0.6498,0.6594,0.7881,0.0096,0.0146,-0.0171,0.0347,,0.5035,False,ok,repolarization,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
georgia_broad,seresnet,I+II,LVH,device,morphology,1,184,0.6058,0.6945,0.8940,0.0886,0.1276,0.0340,0.1524,,0.0147,False,ok,hypertrophy,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,I+II,RBBB,device,morphology,1,143,0.7832,0.8695,0.9598,0.0864,0.0993,0.0407,0.1334,,0.0147,False,ok,conduction,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,LIMB6,AF,device,rhythm,1,85,0.7211,0.6087,0.9256,-0.1125,-0.1848,-0.1974,-0.0104,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,LIMB6,AFL,device,rhythm,1,28,0.3709,0.4666,0.8534,0.0957,0.2050,-0.0767,0.2641,,0.3827,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,LIMB6,TWC,device,morphology,1,410,0.6275,0.6495,0.8272,0.0220,0.0339,-0.0121,0.0517,,0.3014,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia_broad,seresnet,LIMB6,LAD,device,morphology,1,141,0.7328,0.6990,0.9757,-0.0338,-0.0483,-0.0888,0.0200,,0.9990,False,ok,axis,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,LIMB6,SB,device,rhythm,1,250,0.9579,0.9447,0.9925,-0.0132,-0.0140,-0.0274,-0.0012,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,LIMB6,SVT,device,rhythm,1,11,0.3779,0.1794,0.9610,-0.1985,-1.1064,-0.3710,-0.0404,,0.9990,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,LIMB6,SR,device,rhythm,1,260,0.7309,0.7475,0.9325,0.0166,0.0222,-0.0235,0.0605,,0.5035,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia_broad,seresnet,LIMB6,ST,device,rhythm,1,189,0.9367,0.9429,0.9856,0.0061,0.0065,-0.0116,0.0248,,0.5035,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,LIMB6,STTC,device,morphology,1,605,0.6491,0.6594,0.7900,0.0103,0.0156,-0.0156,0.0344,,0.5035,False,ok,repolarization,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
georgia_broad,seresnet,LIMB6,LVH,device,morphology,1,184,0.6136,0.6945,0.8986,0.0809,0.1164,0.0297,0.1398,,0.0330,False,ok,hypertrophy,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,LIMB6,RBBB,device,morphology,1,143,0.7641,0.8695,0.9513,0.1055,0.1213,0.0534,0.1507,,0.0147,False,ok,conduction,False,loss,loss,indeterminate,loss,indeterminate,loss
georgia_broad,seresnet,CH3,AF,device,rhythm,1,85,0.6528,0.6087,0.9198,-0.0441,-0.0725,-0.1142,0.0410,,0.9990,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
georgia_broad,seresnet,CH3,AFL,device,rhythm,1,28,0.3335,0.4666,0.8802,0.1331,0.2853,-0.0224,0.2868,,0.1890,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,CH3,TWC,device,morphology,1,410,0.6412,0.6495,0.8330,0.0084,0.0129,-0.0214,0.0374,,0.5141,False,ok,repolarization,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
georgia_broad,seresnet,CH3,LAD,device,morphology,1,141,0.6811,0.6990,0.9710,0.0179,0.0257,-0.0399,0.0728,,0.5220,False,ok,axis,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,CH3,SB,device,rhythm,1,250,0.9337,0.9447,0.9889,0.0110,0.0116,-0.0026,0.0252,,0.2597,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,CH3,SVT,device,rhythm,1,11,0.3123,0.1794,0.9492,-0.1329,-0.7406,-0.2888,-0.0074,,0.9990,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,CH3,SR,device,rhythm,1,260,0.7276,0.7475,0.9263,0.0199,0.0266,-0.0135,0.0568,,0.3626,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia_broad,seresnet,CH3,ST,device,rhythm,1,189,0.9504,0.9429,0.9903,-0.0076,-0.0080,-0.0216,0.0058,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,CH3,STTC,device,morphology,1,605,0.6594,0.6594,0.7902,0.0000,0.0000,-0.0193,0.0212,,0.7897,False,ok,repolarization,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,CH3,LVH,device,morphology,1,184,0.6210,0.6945,0.9070,0.0735,0.1058,0.0234,0.1329,,0.0440,False,ok,hypertrophy,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,CH3,RBBB,device,morphology,1,143,0.8462,0.8695,0.9788,0.0233,0.0268,-0.0121,0.0602,,0.3282,False,ok,conduction,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia_broad,seresnet,CH4,AF,device,rhythm,1,85,0.7070,0.6087,0.9198,-0.0983,-0.1615,-0.1752,-0.0098,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,CH4,AFL,device,rhythm,1,28,0.3597,0.4666,0.8898,0.1069,0.2292,-0.0540,0.2704,,0.3014,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,CH4,TWC,device,morphology,1,410,0.6390,0.6495,0.8330,0.0105,0.0162,-0.0186,0.0398,,0.5035,False,ok,repolarization,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
georgia_broad,seresnet,CH4,LAD,device,morphology,1,141,0.7146,0.6990,0.9761,-0.0155,-0.0222,-0.0505,0.0179,,0.9990,False,ok,axis,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,CH4,SB,device,rhythm,1,250,0.9596,0.9447,0.9929,-0.0150,-0.0158,-0.0310,-0.0023,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,CH4,SVT,device,rhythm,1,11,0.3117,0.1794,0.9355,-0.1323,-0.7373,-0.3468,0.0600,,0.9990,False,ok,rhythm,True,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,CH4,SR,device,rhythm,1,260,0.7461,0.7475,0.9303,0.0014,0.0019,-0.0407,0.0435,,0.7782,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
georgia_broad,seresnet,CH4,ST,device,rhythm,1,189,0.9486,0.9429,0.9861,-0.0058,-0.0061,-0.0203,0.0087,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,CH4,STTC,device,morphology,1,605,0.6593,0.6594,0.7896,0.0001,0.0001,-0.0230,0.0217,,0.7897,False,ok,repolarization,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,CH4,LVH,device,morphology,1,184,0.6339,0.6945,0.9192,0.0606,0.0873,0.0087,0.1180,,0.0952,False,ok,hypertrophy,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
